L 3483.0000, -2349.0000, 1417.0000,  3468.0000, -2370.0000, 1402.0000,  0, 0, 0
L 3468.0000, -2370.0000, 1402.0000,  3460.0000, -2379.0000, 1390.0000,  0, 0, 0
L 3460.0000, -2379.0000, 1390.0000,  3449.0000, -2387.0000, 1388.0000,  0, 0, 0
L 3449.0000, -2387.0000, 1388.0000,  3434.0000, -2391.0000, 1388.0000,  0, 0, 0
L 3434.0000, -2391.0000, 1388.0000,  3405.0000, -2375.0000, 1418.0000,  0, 0, 0
L 3405.0000, -2375.0000, 1418.0000,  3394.0000, -2369.0000, 1414.0000,  0, 0, 0
L 3394.0000, -2369.0000, 1414.0000,  3383.0000, -2362.0000, 1404.0000,  0, 0, 0
L 3383.0000, -2362.0000, 1404.0000,  3374.0000, -2352.0000, 1389.0000,  0, 0, 0
L 3374.0000, -2352.0000, 1389.0000,  3367.0000, -2333.0000, 1383.0000,  0, 0, 0
L 3367.0000, -2333.0000, 1383.0000,  3371.0000, -2319.0000, 1389.0000,  0, 0, 0
L 3371.0000, -2319.0000, 1389.0000,  3368.0000, -2305.0000, 1387.0000,  0, 0, 0
L 3368.0000, -2305.0000, 1387.0000,  3371.0000, -2292.0000, 1388.0000,  0, 0, 0
L 3371.0000, -2292.0000, 1388.0000,  3376.0000, -2264.0000, 1432.0000,  0, 0, 0
L 3376.0000, -2264.0000, 1432.0000,  3376.0000, -2250.0000, 1467.0000,  0, 0, 0
L 3376.0000, -2250.0000, 1467.0000,  3376.0000, -2250.0000, 1467.0000,  0, 0, 0
L 3376.0000, -2250.0000, 1467.0000,  3377.0000, -2222.0000, 1493.0000,  0, 0, 0
L 3377.0000, -2222.0000, 1493.0000,  3374.0000, -2192.0000, 1559.0000,  0, 0, 0
L 3374.0000, -2192.0000, 1559.0000,  3374.0000, -2159.0000, 1613.0000,  0, 0, 0
L 3400.0000, -2163.0000, 1626.0000,  3400.0000, -2192.0000, 1609.0000,  0, 0, 0
L 3400.0000, -2192.0000, 1609.0000,  3400.0000, -2192.0000, 1609.0000,  0, 0, 0
L 3400.0000, -2192.0000, 1609.0000,  3402.0000, -2223.0000, 1582.0000,  0, 0, 0
L 3402.0000, -2223.0000, 1582.0000,  3402.0000, -2248.0000, 1574.0000,  0, 0, 0
L 3402.0000, -2248.0000, 1574.0000,  3399.0000, -2277.0000, 1540.0000,  0, 0, 0
L 3399.0000, -2277.0000, 1540.0000,  3398.0000, -2290.0000, 1528.0000,  0, 0, 0
L 3398.0000, -2290.0000, 1528.0000,  3395.0000, -2317.0000, 1507.0000,  0, 0, 0
L 3395.0000, -2317.0000, 1507.0000,  3393.0000, -2330.0000, 1490.0000,  0, 0, 0
L 3393.0000, -2330.0000, 1490.0000,  3397.0000, -2342.0000, 1463.0000,  0, 0, 0
L 3397.0000, -2342.0000, 1463.0000,  3425.0000, -2359.0000, 1433.0000,  0, 0, 0
L 3425.0000, -2359.0000, 1433.0000,  3435.0000, -2362.0000, 1431.0000,  0, 0, 0
L 3435.0000, -2362.0000, 1431.0000,  3440.0000, -2359.0000, 1418.0000,  0, 0, 0
L 3440.0000, -2359.0000, 1418.0000,  3448.0000, -2353.0000, 1421.0000,  0, 0, 0
L 3448.0000, -2353.0000, 1421.0000,  3454.0000, -2341.0000, 1412.0000,  0, 0, 0
L 3454.0000, -2341.0000, 1412.0000,  3466.0000, -2329.0000, 1428.0000,  0, 0, 0
L 2468.0000, -2356.0000, 4545.0000,  2433.0000, -2356.0000, 4542.0000,  153, 153, 153
L 2433.0000, -2356.0000, 4542.0000,  2315.0000, -2357.0000, 4433.0000,  153, 153, 153
L 2315.0000, -2357.0000, 4433.0000,  2250.0000, -2357.0000, 4561.0000,  153, 153, 153
L 2250.0000, -2357.0000, 4561.0000,  2141.0000, -2357.0000, 5194.0000,  153, 153, 153
L 2141.0000, -2357.0000, 5194.0000,  2103.0000, -2357.0000, 5263.0000,  153, 153, 153
L 2103.0000, -2357.0000, 5263.0000,  2013.0000, -2358.0000, 5066.0000,  153, 153, 153
L 2013.0000, -2358.0000, 5066.0000,  1941.0000, -2358.0000, 4835.0000,  153, 153, 153
L 1941.0000, -2358.0000, 4835.0000,  1842.0000, -2358.0000, 4428.0000,  153, 153, 153
L 1842.0000, -2358.0000, 4428.0000,  1751.0000, -2359.0000, 4184.0000,  153, 153, 153
L 1751.0000, -2359.0000, 4184.0000,  1688.0000, -2348.0000, 3990.0000,  153, 153, 153
L 1688.0000, -2348.0000, 3990.0000,  1566.0000, -2359.0000, 4038.0000,  153, 153, 153
L 1566.0000, -2359.0000, 4038.0000,  1463.0000, -2360.0000, 3931.0000,  153, 153, 153
L 1463.0000, -2360.0000, 3931.0000,  1375.0000, -2366.0000, 3740.0000,  153, 153, 153
L 1375.0000, -2366.0000, 3740.0000,  1288.0000, -2392.0000, 3878.0000,  153, 153, 153
L 1288.0000, -2392.0000, 3878.0000,  1211.0000, -2416.0000, 3943.0000,  153, 153, 153
L 1211.0000, -2416.0000, 3943.0000,  1168.0000, -2429.0000, 3923.0000,  153, 153, 153
L 1168.0000, -2429.0000, 3923.0000,  1086.0000, -2458.0000, 3821.0000,  153, 153, 153
L 1086.0000, -2458.0000, 3821.0000,  1087.0000, -2549.0000, 3913.0000,  153, 153, 153
L 1087.0000, -2549.0000, 3913.0000,  1085.0000, -2601.0000, 3734.0000,  153, 153, 153
L 1085.0000, -2601.0000, 3734.0000,  1083.0000, -2692.0000, 3245.0000,  153, 153, 153
L 1083.0000, -2692.0000, 3245.0000,  1081.0000, -2768.0000, 2833.0000,  153, 153, 153
