L 26.0000, 39.0000, 2833.0000,  -27.0000, 39.0000, 2858.0000,  153, 153, 153
L -27.0000, 39.0000, 2858.0000,  -40.0000, 26.0000, 2915.0000,  153, 153, 153
L -40.0000, 26.0000, 2915.0000,  -40.0000, -27.0000, 2870.0000,  153, 153, 153
L -40.0000, -27.0000, 2870.0000,  -27.0000, -40.0000, 2833.0000,  153, 153, 153
L -27.0000, -40.0000, 2833.0000,  26.0000, -40.0000, 2850.0000,  153, 153, 153
L 26.0000, -40.0000, 2850.0000,  39.0000, -27.0000, 2839.0000,  153, 153, 153
L 39.0000, -27.0000, 2839.0000,  39.0000, 26.0000, 2833.0000,  153, 153, 153
L 39.0000, 26.0000, 2833.0000,  26.0000, 39.0000, 2833.0000,  153, 153, 153
L -15.0000, 28.0000, 2864.0000,  -29.0000, 14.0000, 2865.0000,  153, 153, 153
L -29.0000, 14.0000, 2865.0000,  -29.0000, -15.0000, 2906.0000,  153, 153, 153
L -29.0000, -15.0000, 2906.0000,  -15.0000, -29.0000, 2865.0000,  153, 153, 153
L -15.0000, -29.0000, 2865.0000,  13.0000, -30.0000, 2908.0000,  153, 153, 153
L 13.0000, -30.0000, 2908.0000,  29.0000, -14.0000, 2880.0000,  153, 153, 153
L 29.0000, -14.0000, 2880.0000,  29.0000, 13.0000, 2877.0000,  153, 153, 153
L 29.0000, 13.0000, 2877.0000,  13.0000, 28.0000, 2868.0000,  153, 153, 153
L 13.0000, 28.0000, 2868.0000,  -15.0000, 28.0000, 2863.0000,  153, 153, 153
L 11.0000, -12.0000, 2900.0000,  -12.0000, -12.0000, 2850.0000,  153, 153, 153
L -12.0000, -12.0000, 2850.0000,  -12.0000, 11.0000, 2876.0000,  153, 153, 153
L -12.0000, 11.0000, 2876.0000,  11.0000, 11.0000, 2875.0000,  153, 153, 153
L 11.0000, 11.0000, 2875.0000,  11.0000, -12.0000, 2882.0000,  153, 153, 153
L 11.0000, 11.0000, 202.0000,  -12.0000, 11.0000, 163.0000,  0, 0, 255
L -12.0000, 11.0000, 163.0000,  -12.0000, -12.0000, 208.0000,  0, 0, 255
L -12.0000, -12.0000, 208.0000,  11.0000, -12.0000, 206.0000,  0, 0, 255
L 11.0000, -12.0000, 206.0000,  11.0000, 11.0000, 125.0000,  0, 0, 255
L 95.0000, -2.0000, 231.0000,  95.0000, -12.0000, 201.0000,  0, 0, 255
L 95.0000, -12.0000, 201.0000,  85.0000, -12.0000, 224.0000,  0, 0, 255
L 85.0000, -12.0000, 224.0000,  85.0000, -2.0000, 184.0000,  0, 0, 255
L 85.0000, -2.0000, 184.0000,  95.0000, -2.0000, 216.0000,  0, 0, 255
L -12.0000, 95.0000, 128.0000,  -2.0000, 95.0000, 164.0000,  0, 0, 255
L -2.0000, 95.0000, 164.0000,  -12.0000, 95.0000, 143.0000,  0, 0, 255
L -12.0000, 95.0000, 143.0000,  -12.0000, 85.0000, 245.0000,  0, 0, 255
L -12.0000, 85.0000, 245.0000,  -2.0000, 85.0000, 159.0000,  0, 0, 255
