L 470, 3654, -70, 314, 3652, -14, 255, 255, 255
L 480, 3592, -69, 470, 3654, -70, 255, 255, 255
L 492, 3581, -70, 480, 3592, -69, 255, 255, 255
L 533, 3562, -70, 492, 3581, -70, 255, 255, 255
L 575, 3573, -70, 533, 3562, -70, 255, 255, 255
L 613, 3601, -70, 575, 3573, -70, 255, 255, 255
L 670, 3592, -70, 613, 3601, -70, 255, 255, 255
L 720, 3562, -70, 670, 3592, -70, 255, 255, 255
L 761, 3521, -70, 720, 3562, -70, 255, 255, 255
L 790, 3471, -70, 761, 3521, -70, 255, 255, 255
L 800, 3412, -70, 790, 3471, -70, 255, 255, 255
L 800, 3365, -70, 800, 3412, -70, 255, 255, 255
L 773, 3294, -53, 800, 3365, -70, 255, 255, 255
L 791, 3273, -48, 773, 3294, -53, 255, 255, 255
L 784, 3228, -21, 791, 3273, -48, 255, 255, 255
L 788, 3213, -16, 784, 3228, -21, 255, 255, 255
L 790, 3184, -52, 788, 3213, -16, 255, 255, 255
L 773, 3167, -53, 790, 3184, -52, 255, 255, 255
L 756, 3133, -62, 773, 3167, -53, 255, 255, 255
L 750, 3104, -69, 756, 3133, -62, 255, 255, 255
L 744, 3070, -77, 750, 3104, -69, 255, 255, 255
L 764, 3050, -77, 744, 3070, -77, 255, 255, 255
L 794, 3034, -85, 764, 3050, -77, 255, 255, 255
L 827, 3027, -93, 794, 3034, -85, 255, 255, 255
L 861, 3020, -102, 827, 3027, -93, 255, 255, 255
L 922, 3015, -117, 861, 3020, -102, 255, 255, 255
L 958, 3005, -126, 922, 3015, -117, 255, 255, 255
L 990, 2989, -134, 958, 3005, -126, 255, 255, 255
L 1021, 2982, -142, 990, 2989, -134, 255, 255, 255
L 1051, 2977, -149, 1021, 2982, -142, 255, 255, 255
L 1114, 2971, -165, 1051, 2977, -149, 255, 255, 255
L 1147, 2962, -173, 1114, 2971, -165, 255, 255, 255
L 1174, 2957, -173, 1147, 2962, -173, 255, 255, 255
L 1203, 2957, -173, 1174, 2957, -173, 255, 255, 255
L 1221, 2949, -173, 1203, 2957, -173, 255, 255, 255
L 1250, 2931, -173, 1221, 2949, -173, 255, 255, 255
L 1269, 2936, -173, 1250, 2931, -173, 255, 255, 255
