L -1740.8468, -1639.7092, 39.6998,  -1799.9542, -1817.1677, 55.3116,  0, 0, 240
L -1707.3575, -1160.7832, 39.6515,  -1799.7198, 1773.8351, 39.5009,  0, 0, 240
L -1241.0669, -1226.9547, 65.1242,  -1707.3575, -1160.7832, 39.6515,  0, 0, 240
L 594.7201, -923.2849, 54.8645,  -1241.0669, -1226.9547, 65.6762,  0, 0, 240
L 635.4784, -1025.4783, 57.5523,  594.7201, -923.2849, 55.7752,  0, 0, 240
L -458.7657, -1228.0680, 55.5415,  635.4784, -1025.4783, 63.4695,  0, 0, 240
L -1232.2092, -1402.7419, 62.0709,  -458.7657, -1228.0680, 55.9342,  0, 0, 240
L -884.2857, -1431.6145, 59.1206,  -1232.2092, -1402.7419, 61.0330,  0, 0, 240
L -1275.7544, -1622.5072, 78.9877,  -884.2857, -1431.6145, 58.8581,  0, 0, 240
L -1737.2944, -1629.7667, 48.9197,  -1275.7544, -1622.5072, 78.9833,  0, 0, 240
L 1725.9050, 128.3208, 254.1223,  1725.9050, 128.3208, 254.0703,  0, 0, 0
L 1725.9050, 128.3208, 254.0009,  1726.3574, 126.3058, 253.7864,  240, 240, 0
L 1726.3574, 126.3058, 253.7864,  1726.5808, 125.3106, 253.7520,  240, 240, 0
L 1726.5808, 125.3106, 253.7520,  1727.0593, 123.1794, 253.7165,  240, 240, 0
L 1727.0593, 123.1794, 253.7165,  1727.2968, 122.1217, 253.7165,  240, 240, 0
L 1727.2968, 122.1217, 253.7165,  1727.5459, 121.0117, 253.7165,  240, 240, 0
L 1727.5459, 121.0117, 253.7165,  1730.7606, 106.6654, 254.2602,  240, 240, 0
L 1730.7606, 106.6654, 254.2602,  1729.6219, 106.3608, 254.3253,  240, 240, 0
L 1729.6219, 106.3608, 254.3253,  1727.7135, 106.0360, 254.3127,  240, 240, 0
L 1727.7135, 106.0360, 254.3127,  1726.6909, 106.0475, 254.2897,  240, 240, 0
L 1726.6909, 106.0475, 254.2897,  1713.3585, 106.1901, 254.3018,  240, 240, 0
L 1713.3585, 106.1901, 254.3018,  1713.0791, 107.3658, 257.0874,  240, 240, 0
L 1713.0791, 107.3658, 257.0874,  1712.6111, 109.3359, 258.4533,  240, 240, 0
L 1712.6111, 109.3359, 258.4533,  1706.4742, 135.1712, 263.3408,  240, 240, 0
L 1706.4742, 135.1712, 263.3408,  1706.1810, 136.4582, 263.4036,  240, 240, 0
L 1706.1810, 136.4582, 263.4036,  1705.8910, 137.8252, 263.4742,  240, 240, 0
L 1705.8910, 137.8252, 263.4742,  1705.6471, 139.1218, 263.5422,  240, 240, 0
L 1705.6471, 139.1218, 263.5422,  1705.9196, 149.6431, 263.8557,  240, 240, 0
L 1705.9196, 149.6431, 263.8557,  1706.2573, 150.8713, 263.8428,  240, 240, 0
L 1706.2573, 150.8713, 263.8428,  1706.6301, 152.1322, 263.8168,  240, 240, 0
L 1706.6301, 152.1322, 263.8168,  1707.0184, 153.3903, 263.7790,  240, 240, 0
L 1707.0184, 153.3903, 263.7790,  1707.4047, 154.6098, 263.7323,  240, 240, 0
L 1707.4047, 154.6098, 263.7323,  1708.1925, 157.0458, 263.6164,  240, 240, 0
L 1708.1925, 157.0458, 263.6164,  1710.9919, 165.6869, 263.2153,  240, 240, 0
L 1710.9919, 165.6869, 263.2153,  1711.3306, 166.8817, 263.1908,  240, 240, 0
L 1711.3306, 166.8817, 263.1908,  1711.6520, 168.1606, 263.1776,  240, 240, 0
L 1711.6520, 168.1606, 263.1776,  1711.9232, 169.4108, 263.1776,  240, 240, 0
L 1711.9232, 169.4108, 263.1776,  1711.7268, 178.1803, 263.4135,  240, 240, 0
L 1711.7268, 178.1803, 263.4135,  1711.2942, 179.3650, 263.4782,  240, 240, 0
L 1711.2942, 179.3650, 263.4782,  1710.7520, 180.5016, 263.5442,  240, 240, 0
L 1710.7520, 180.5016, 263.5442,  1709.7280, 182.6598, 263.1352,  240, 240, 0
L 1709.7280, 182.6598, 263.1352,  1708.1827, 182.0197, 263.2459,  240, 240, 0
L 1708.1827, 182.0197, 263.2459,  1691.0170, 174.9926, 263.9482,  240, 240, 0
L 1691.0170, 174.9926, 263.9482,  1689.4436, 174.4419, 263.9314,  240, 240, 0
L 1689.4436, 174.4419, 263.9314,  1687.7771, 173.9303, 263.8969,  240, 240, 0
L 1687.7771, 173.9303, 263.8969,  1686.2394, 173.6408, 263.8510,  240, 240, 0
L 1686.2394, 173.6408, 263.8510,  1684.6841, 173.6363, 263.7922,  240, 240, 0
L 1684.6841, 173.6363, 263.7922,  1675.1682, 173.8037, 263.3274,  240, 240, 0
L 1675.1682, 173.8037, 263.3274,  1673.5431, 173.9037, 263.2575,  240, 240, 0
L 1673.5431, 173.9037, 263.2575,  1669.6085, 174.6047, 263.6410,  240, 240, 0
L 1669.6085, 174.6047, 263.6410,  1668.8484, 173.4391, 263.5079,  240, 240, 0
L 1668.8484, 173.4391, 263.5079,  1668.2322, 172.5167, 263.4314,  240, 240, 0
L 1668.2322, 172.5167, 263.4314,  1667.7252, 171.4099, 263.3574,  240, 240, 0
