L 186.0000, 794.0000, 0.0000,  178.0000, 794.0000, 0.0000,  153, 153, 153
L 178.0000, 794.0000, 0.0000,  173.0000, 781.0000, 0.0000,  153, 153, 153
L 173.0000, 781.0000, 0.0000,  164.0000, 780.0000, 0.0000,  153, 153, 153
L 164.0000, 780.0000, 0.0000,  149.0000, 765.0000, 0.0000,  153, 153, 153
L 149.0000, 765.0000, 0.0000,  140.0000, 764.0000, 0.0000,  153, 153, 153
L 140.0000, 764.0000, 0.0000,  129.0000, 772.0000, 0.0000,  153, 153, 153
L 129.0000, 772.0000, 0.0000,  120.0000, 765.0000, 0.0000,  153, 153, 153
L 120.0000, 765.0000, 0.0000,  96.0000, 764.0000, 0.0000,  153, 153, 153
L 96.0000, 764.0000, 0.0000,  80.0000, 753.0000, 0.0000,  153, 153, 153
L 80.0000, 753.0000, 0.0000,  97.0000, 736.0000, 0.0000,  153, 153, 153
L 97.0000, 736.0000, 0.0000,  97.0000, 702.0000, 0.0000,  153, 153, 153
L 97.0000, 702.0000, 0.0000,  81.0000, 686.0000, 0.0000,  153, 153, 153
L 81.0000, 686.0000, 0.0000,  81.0000, 674.0000, 0.0000,  153, 153, 153
L 81.0000, 674.0000, 0.0000,  112.0000, 674.0000, 0.0000,  153, 153, 153
L 112.0000, 674.0000, 0.0000,  114.0000, 673.0000, 0.0000,  153, 153, 153
L 114.0000, 673.0000, 0.0000,  157.0000, 673.0000, 0.0000,  153, 153, 153
L 208.0000, 705.0000, 0.0000,  209.0000, 673.0000, 0.0000,  153, 153, 153
L 209.0000, 673.0000, 0.0000,  301.0000, 673.0000, 0.0000,  153, 153, 153
L 301.0000, 673.0000, 0.0000,  301.0000, 684.0000, 0.0000,  153, 153, 153
L 301.0000, 684.0000, 0.0000,  289.0000, 684.0000, 0.0000,  153, 153, 153
L 289.0000, 684.0000, 0.0000,  283.0000, 676.0000, 0.0000,  153, 153, 153
L 283.0000, 676.0000, 0.0000,  274.0000, 677.0000, 0.0000,  153, 153, 153
L 274.0000, 677.0000, 0.0000,  269.0000, 681.0000, 0.0000,  153, 153, 153
L 269.0000, 681.0000, 0.0000,  269.0000, 684.0000, 0.0000,  153, 153, 153
L 269.0000, 684.0000, 0.0000,  255.0000, 684.0000, 0.0000,  153, 153, 153
L 255.0000, 684.0000, 0.0000,  253.0000, 735.0000, 0.0000,  153, 153, 153
L 253.0000, 735.0000, 0.0000,  278.0000, 740.0000, 0.0000,  153, 153, 153
L 278.0000, 740.0000, 0.0000,  285.0000, 752.0000, 0.0000,  153, 153, 153
L 285.0000, 752.0000, 0.0000,  317.0000, 768.0000, 0.0000,  153, 153, 153
L 317.0000, 768.0000, 0.0000,  334.0000, 769.0000, 0.0000,  153, 153, 153
L 334.0000, 769.0000, 0.0000,  349.0000, 784.0000, 0.0000,  153, 153, 153
L 349.0000, 784.0000, 0.0000,  365.0000, 785.0000, 0.0000,  153, 153, 153
L 365.0000, 785.0000, 0.0000,  365.0000, 799.0000, 0.0000,  153, 153, 153
L 365.0000, 799.0000, 0.0000,  382.0000, 801.0000, 0.0000,  153, 153, 153
L 382.0000, 801.0000, 0.0000,  397.0000, 816.0000, 0.0000,  153, 153, 153
L 397.0000, 816.0000, 0.0000,  397.0000, 830.0000, 0.0000,  153, 153, 153
L 397.0000, 830.0000, 0.0000,  397.0000, 910.0000, 0.0000,  153, 153, 153
L 397.0000, 910.0000, 0.0000,  381.0000, 941.0000, 0.0000,  153, 153, 153
L 381.0000, 941.0000, 0.0000,  366.0000, 956.0000, 0.0000,  153, 153, 153
L 366.0000, 956.0000, 0.0000,  336.0000, 956.0000, 0.0000,  153, 153, 153
L 336.0000, 956.0000, 0.0000,  307.0000, 957.0000, 0.0000,  153, 153, 153
L 307.0000, 957.0000, 0.0000,  302.0000, 941.0000, 0.0000,  153, 153, 153
L 302.0000, 941.0000, 0.0000,  269.0000, 939.0000, 0.0000,  153, 153, 153
L 269.0000, 939.0000, 0.0000,  270.0000, 942.0000, 0.0000,  153, 153, 153
L 270.0000, 942.0000, 0.0000,  285.0000, 945.0000, 0.0000,  153, 153, 153
L 285.0000, 945.0000, 0.0000,  293.0000, 959.0000, 0.0000,  153, 153, 153
L 293.0000, 959.0000, 0.0000,  298.0000, 967.0000, 0.0000,  153, 153, 153
L 298.0000, 967.0000, 0.0000,  324.0000, 969.0000, 0.0000,  153, 153, 153
L 324.0000, 969.0000, 0.0000,  337.0000, 980.0000, 0.0000,  153, 153, 153
L 337.0000, 980.0000, 0.0000,  349.0000, 1008.0000, 0.0000,  153, 153, 153
L 349.0000, 1008.0000, 0.0000,  367.0000, 1020.0000, 0.0000,  153, 153, 153
L 367.0000, 1020.0000, 0.0000,  351.0000, 1020.0000, 0.0000,  153, 153, 153
L 351.0000, 1020.0000, 0.0000,  349.0000, 1118.0000, 0.0000,  153, 153, 153
L 349.0000, 1118.0000, 0.0000,  355.0000, 1121.0000, 0.0000,  153, 153, 153
L 355.0000, 1121.0000, 0.0000,  355.0000, 1148.0000, 0.0000,  153, 153, 153
L 355.0000, 1148.0000, 0.0000,  345.0000, 1148.0000, 0.0000,  153, 153, 153
L 345.0000, 1148.0000, 0.0000,  345.0000, 1146.0000, 0.0000,  153, 153, 153
L 345.0000, 1146.0000, 0.0000,  341.0000, 1142.0000, 0.0000,  153, 153, 153
L 341.0000, 1142.0000, 0.0000,  332.0000, 1140.0000, 0.0000,  153, 153, 153
L 332.0000, 1140.0000, 0.0000,  325.0000, 1145.0000, 0.0000,  153, 153, 153
L 325.0000, 1145.0000, 0.0000,  325.0000, 1148.0000, 0.0000,  153, 153, 153
L 325.0000, 1148.0000, 0.0000,  303.0000, 1148.0000, 0.0000,  153, 153, 153
L 303.0000, 1148.0000, 0.0000,  301.0000, 1229.0000, 0.0000,  153, 153, 153
L 301.0000, 1229.0000, 0.0000,  296.0000, 1231.0000, 0.0000,  153, 153, 153
L 296.0000, 1231.0000, 0.0000,  287.0000, 1227.0000, 0.0000,  153, 153, 153
L 287.0000, 1227.0000, 0.0000,  277.0000, 1227.0000, 0.0000,  153, 153, 153
L 277.0000, 1227.0000, 0.0000,  268.0000, 1237.0000, 0.0000,  153, 153, 153
L 268.0000, 1237.0000, 0.0000,  264.0000, 1250.0000, 0.0000,  153, 153, 153
L 264.0000, 1250.0000, 0.0000,  257.0000, 1260.0000, 0.0000,  153, 153, 153
L 257.0000, 1260.0000, 0.0000,  257.0000, 1245.0000, 0.0000,  153, 153, 153
