L -536.0000, 115.0000, 0.0000,  -536.0000, -34.0000, 0.0000,  0, 153, 0
L -386.0000, 115.0000, 0.0000,  -536.0000, 115.0000, 0.0000,  0, 153, 0
L -386.0000, -34.0000, 0.0000,  -386.0000, 115.0000, 0.0000,  0, 153, 0
L -536.0000, -34.0000, 0.0000,  -386.0000, -34.0000, 0.0000,  0, 153, 0
L -338.0000, -82.0000, 0.0000,  -338.0000, 163.0000, 0.0000,  0, 153, 0
L -584.0000, -82.0000, 0.0000,  -338.0000, -82.0000, 0.0000,  0, 153, 0
L -584.0000, 162.0000, 0.0000,  -584.0000, -82.0000, 0.0000,  0, 153, 0
L -338.0000, 163.0000, 0.0000,  -584.0000, 162.0000, 0.0000,  0, 153, 0
L -497.0000, 403.0000, 0.0000,  -411.0000, 403.0000, 0.0000,  153, 153, 153
L -497.0000, 503.0000, 0.0000,  -497.0000, 403.0000, 0.0000,  153, 153, 153
L -411.0000, 503.0000, 0.0000,  -497.0000, 503.0000, 0.0000,  153, 153, 153
L -412.0000, 403.0000, 0.0000,  -411.0000, 503.0000, 0.0000,  153, 153, 153
L -83.0000, 66.0000, 0.0000,  -83.0000, -19.0000, 0.0000,  153, 153, 153
L 17.0000, 67.0000, 0.0000,  -83.0000, 66.0000, 0.0000,  153, 153, 153
L 16.0000, -19.0000, 0.0000,  17.0000, 67.0000, 0.0000,  153, 153, 153
L -83.0000, -19.0000, 0.0000,  16.0000, -19.0000, 0.0000,  153, 153, 153
L -403.0000, -333.0000, 0.0000,  -489.0000, -332.0000, 0.0000,  153, 153, 153
L -404.0000, -433.0000, 0.0000,  -403.0000, -333.0000, 0.0000,  153, 153, 153
L -490.0000, -433.0000, 0.0000,  -404.0000, -433.0000, 0.0000,  153, 153, 153
L -489.0000, -332.0000, 0.0000,  -490.0000, -433.0000, 0.0000,  153, 153, 153
L -775.0000, -155.0000, 0.0000,  -821.0000, -83.0000, 0.0000,  153, 153, 153
L -860.0000, -209.0000, 0.0000,  -775.0000, -155.0000, 0.0000,  153, 153, 153
L -906.0000, -136.0000, 0.0000,  -860.0000, -209.0000, 0.0000,  153, 153, 153
L -822.0000, -83.0000, 0.0000,  -906.0000, -136.0000, 0.0000,  153, 153, 153
L -981.0000, 7.0000, 0.0000,  -959.0000, 7.0000, 0.0000,  153, 153, 153
L -982.0000, -16.0000, 0.0000,  -981.0000, 7.0000, 0.0000,  153, 153, 153
L -949.0000, -152.0000, 0.0000,  -982.0000, -16.0000, 0.0000,  153, 153, 153
