L 91, 58, 0, 88, 60, 0, 0, 0, 0
L 88, 60, 0, 55, 94, 0, 0, 0, 0
L 55, 94, 0, 53, 95, 0, 0, 0, 0
L 53, 95, 0, 52, 97, 4, 0, 0, 0
L 52, 97, 4, 51, 95, 5, 0, 0, 0
L 51, 95, 5, 49, 94, 9, 0, 0, 0
L 49, 94, 9, 48, 93, 15, 0, 0, 0
L 48, 93, 15, 46, 93, 19, 0, 0, 0
L 46, 93, 19, 41, 92, 8, 0, 0, 0
L 41, 92, 8, 39, 96, 10, 0, 0, 0
L 39, 96, 10, 37, 96, 10, 0, 0, 0
L 37, 96, 10, 36, 96, 8, 0, 0, 0
L 36, 96, 8, 35, 98, 7, 0, 0, 0
L 35, 98, 7, 33, 98, 13, 0, 0, 0
L 33, 98, 13, 32, 99, 11, 0, 0, 0
L 32, 99, 11, 31, 102, 3, 0, 0, 0
L 31, 102, 3, 32, 105, 3, 0, 0, 0
L 32, 105, 3, 31, 105, 1, 0, 0, 0
L 31, 105, 1, 29, 105, 0, 0, 0, 0
L 29, 105, 0, -29, 105, 0, 0, 0, 0
L -29, 105, 0, -30, 104, 1, 0, 0, 0
L -30, 104, 1, -31, 103, 3, 0, 0, 0
L -31, 103, 3, -31, 101, 8, 0, 0, 0
L -31, 101, 8, -31, 95, 6, 0, 0, 0
L -31, 95, 6, -38, 93, 9, 0, 0, 0
L -38, 93, 9, -40, 93, 9, 0, 0, 0
L -40, 93, 9, -43, 93, 7, 0, 0, 0
L -43, 93, 7, -45, 94, 7, 0, 0, 0
L -45, 94, 7, -46, 93, 7, 0, 0, 0
L -46, 93, 7, -48, 94, 7, 0, 0, 0
L -48, 94, 7, -49, 95, 8, 0, 0, 0
L -49, 95, 8, -51, 98, 7, 0, 0, 0
L -51, 98, 7, -53, 96, 1, 0, 0, 0
L -53, 96, 1, -59, 89, 0, 0, 0, 0
L -59, 89, 0, -76, 72, 0, 0, 0, 0
L -76, 72, 0, -94, 53, 0, 0, 0, 0
L -94, 53, 0, -94, 51, 3, 0, 0, 0
L -94, 51, 3, -93, 47, 18, 0, 0, 0
L -93, 47, 18, -93, 45, 21, 0, 0, 0
L -93, 45, 21, -89, 36, 12, 0, 0, 0
L -89, 36, 12, -88, 34, 6, 0, 0, 0
L -88, 34, 6, -89, 33, 5, 0, 0, 0
L -89, 33, 5, -91, 32, 5, 0, 0, 0
L -91, 32, 5, -92, 31, 5, 0, 0, 0
L -92, 31, 5, -94, 31, 5, 0, 0, 0
L -94, 31, 5, -97, 29, 3, 0, 0, 0
L -97, 29, 3, -99, 31, 4, 0, 0, 0
L -99, 31, 4, -104, 35, 12, 0, 0, 0
L -104, 35, 12, -105, 33, 6, 0, 0, 0
L -105, 33, 6, -105, 31, 3, 0, 0, 0
L -105, 31, 3, -105, -32, 0, 0, 0, 0
L -105, -32, 0, -104, -33, 1, 0, 0, 0
L -104, -33, 1, -102, -34, 5, 0, 0, 0
L -102, -34, 5, -100, -34, 8, 0, 0, 0
L -100, -34, 8, -98, -34, 7, 0, 0, 0
L -98, -34, 7, -96, -35, 7, 0, 0, 0
L -96, -35, 7, -96, -36, 8, 0, 0, 0
L -96, -36, 8, -95, -38, 8, 0, 0, 0
L -95, -38, 8, -92, -46, 7, 0, 0, 0
L -92, -46, 7, -93, -48, 7, 0, 0, 0
L -93, -48, 7, -92, -49, 7, 0, 0, 0
L -92, -49, 7, -92, -51, 7, 0, 0, 0
L -92, -51, 7, -94, -55, 4, 0, 0, 0
L -94, -55, 4, -95, -53, 3, 0, 0, 0
L -95, -53, 3, -53, -96, 0, 0, 0, 0
L -53, -96, 0, -51, -97, 0, 0, 0, 0
L -51, -97, 0, -50, -98, 0, 0, 0, 0
L -50, -98, 0, -48, -99, 0, 0, 0, 0
L -48, -99, 0, -47, -99, 2, 0, 0, 0
L -47, -99, 2, -45, -98, 2, 0, 0, 0
L -45, -98, 2, -42, -97, 2, 0, 0, 0
L -42, -97, 2, -40, -97, 1, 0, 0, 0
L -40, -97, 1, -37, -97, 1, 0, 0, 0
L -37, -97, 1, -35, -98, 1, 0, 0, 0
L -35, -98, 1, -34, -99, 2, 0, 0, 0
