L 2300.0000, -101.0000, -1.0000,  2299.0000, -116.0000, 0.0000,  153, 153, 153
L 2267.0000, -68.0000, -1.0000,  2300.0000, -101.0000, -1.0000,  153, 153, 153
L 2221.0000, -68.0000, -1.0000,  2267.0000, -68.0000, -1.0000,  153, 153, 153
L 2138.0000, -100.0000, 0.0000,  2221.0000, -68.0000, -1.0000,  153, 153, 153
L 2137.0000, -147.0000, -1.0000,  2138.0000, -100.0000, 0.0000,  153, 153, 153
L 2221.0000, -180.0000, 0.0000,  2137.0000, -147.0000, -1.0000,  153, 153, 153
L 2267.0000, -180.0000, 0.0000,  2221.0000, -180.0000, 0.0000,  153, 153, 153
L 2300.0000, -147.0000, -1.0000,  2267.0000, -180.0000, 0.0000,  153, 153, 153
L 2299.0000, -132.0000, -1.0000,  2300.0000, -147.0000, -1.0000,  153, 153, 153
L 2294.0000, -131.0000, -1.0000,  2299.0000, -132.0000, -1.0000,  153, 153, 153
L 2294.0000, -144.0000, -1.0000,  2294.0000, -131.0000, -1.0000,  153, 153, 153
L 2265.0000, -174.0000, 0.0000,  2294.0000, -144.0000, -1.0000,  153, 153, 153
L 2223.0000, -174.0000, -1.0000,  2265.0000, -174.0000, 0.0000,  153, 153, 153
L 2143.0000, -144.0000, -1.0000,  2223.0000, -174.0000, -1.0000,  153, 153, 153
L 2143.0000, -103.0000, -1.0000,  2143.0000, -144.0000, -1.0000,  153, 153, 153
L 2223.0000, -73.0000, 0.0000,  2143.0000, -103.0000, -1.0000,  153, 153, 153
L 2265.0000, -73.0000, -1.0000,  2223.0000, -73.0000, 0.0000,  153, 153, 153
L 2294.0000, -103.0000, 0.0000,  2265.0000, -73.0000, -1.0000,  153, 153, 153
L 2295.0000, -116.0000, 0.0000,  2294.0000, -103.0000, 0.0000,  153, 153, 153
L 2300.0000, -117.0000, -1.0000,  2295.0000, -116.0000, 0.0000,  153, 153, 153
L 2300.0000, -117.0000, -9.0000,  2300.0000, -117.0000, -1.0000,  153, 153, 153
L 2397.0000, -216.0000, -1.0000,  2384.0000, -216.0000, -1.0000,  153, 153, 153
L 2426.0000, -246.0000, 3.0000,  2397.0000, -216.0000, -1.0000,  153, 153, 153
L 2426.0000, -287.0000, 3.0000,  2426.0000, -246.0000, 3.0000,  153, 153, 153
L 2397.0000, -317.0000, -1.0000,  2426.0000, -287.0000, 3.0000,  153, 153, 153
L 2355.0000, -317.0000, -1.0000,  2397.0000, -317.0000, -1.0000,  153, 153, 153
