L -796.0000, -27.0000, -212.0000,  -792.0000, -29.0000, -314.0000,  153, 153, 153
L -814.0000, -23.0000, -211.0000,  -796.0000, -27.0000, -212.0000,  153, 153, 153
L -820.0000, -18.0000, -211.0000,  -814.0000, -23.0000, -211.0000,  153, 153, 153
L -834.0000, -12.0000, -212.0000,  -820.0000, -18.0000, -211.0000,  153, 153, 153
L -848.0000, -12.0000, -212.0000,  -834.0000, -12.0000, -212.0000,  153, 153, 153
L -860.0000, -20.0000, -212.0000,  -848.0000, -12.0000, -212.0000,  153, 153, 153
L -868.0000, -26.0000, -212.0000,  -860.0000, -20.0000, -212.0000,  153, 153, 153
L -876.0000, -27.0000, -211.0000,  -868.0000, -26.0000, -212.0000,  153, 153, 153
L -886.0000, -7.0000, -212.0000,  -876.0000, -27.0000, -211.0000,  153, 153, 153
L -902.0000, 0.0000, -210.0000,  -886.0000, -7.0000, -212.0000,  153, 153, 153
L -902.0000, 23.0000, -210.0000,  -902.0000, 0.0000, -210.0000,  153, 153, 153
L -868.0000, 59.0000, -212.0000,  -902.0000, 23.0000, -210.0000,  153, 153, 153
L -867.0000, 81.0000, -248.0000,  -868.0000, 59.0000, -212.0000,  153, 153, 153
L -867.0000, 81.0000, -252.0000,  -867.0000, 81.0000, -248.0000,  153, 153, 153
L -878.0000, 58.0000, -212.0000,  -877.0000, 78.0000, -242.0000,  153, 153, 153
L -898.0000, 37.0000, -212.0000,  -878.0000, 58.0000, -212.0000,  153, 153, 153
L -917.0000, 22.0000, -212.0000,  -898.0000, 37.0000, -212.0000,  153, 153, 153
L -918.0000, -1.0000, -212.0000,  -917.0000, 22.0000, -212.0000,  153, 153, 153
L -926.0000, -9.0000, -212.0000,  -918.0000, -1.0000, -212.0000,  153, 153, 153
L -930.0000, -33.0000, -211.0000,  -926.0000, -9.0000, -212.0000,  153, 153, 153
L -937.0000, -42.0000, -212.0000,  -930.0000, -33.0000, -211.0000,  153, 153, 153
L -937.0000, -53.0000, -212.0000,  -937.0000, -42.0000, -212.0000,  153, 153, 153
L -927.0000, -68.0000, -212.0000,  -937.0000, -53.0000, -212.0000,  153, 153, 153
L -921.0000, -67.0000, -212.0000,  -927.0000, -68.0000, -212.0000,  153, 153, 153
L -910.0000, -72.0000, -209.0000,  -921.0000, -67.0000, -212.0000,  153, 153, 153
L -886.0000, -58.0000, -211.0000,  -910.0000, -72.0000, -209.0000,  153, 153, 153
L -876.0000, -43.0000, -210.0000,  -886.0000, -58.0000, -211.0000,  153, 153, 153
L -870.0000, -43.0000, -210.0000,  -876.0000, -43.0000, -210.0000,  153, 153, 153
L -854.0000, -57.0000, -212.0000,  -870.0000, -43.0000, -210.0000,  153, 153, 153
L -835.0000, -68.0000, -208.0000,  -854.0000, -57.0000, -212.0000,  153, 153, 153
L -818.0000, -63.0000, -212.0000,  -835.0000, -68.0000, -208.0000,  153, 153, 153
L -792.0000, -52.0000, -349.0000,  -818.0000, -63.0000, -212.0000,  153, 153, 153
L -792.0000, -52.0000, -303.0000,  -792.0000, -52.0000, -349.0000,  153, 153, 153
L -580.0000, -3.0000, -1243.0000,  -571.0000, -3.0000, -1204.0000,  0, 0, 255
L -607.0000, -4.0000, -1351.0000,  -580.0000, -3.0000, -1243.0000,  0, 0, 255
L -627.0000, -48.0000, -1351.0000,  -607.0000, -4.0000, -1351.0000,  0, 0, 255
L -631.0000, -87.0000, -1350.0000,  -627.0000, -48.0000, -1351.0000,  0, 0, 255
L -627.0000, -92.0000, -1350.0000,  -631.0000, -87.0000, -1350.0000,  0, 0, 255
