L -366.3810, 410.5309, -51.1108,  -370.5515, 407.1535, -52.2549,  0, 0, 0
L -358.6693, 416.3994, -49.6994,  -366.3810, 410.5309, -51.1108,  0, 0, 0
L -350.8742, 421.9421, -43.5380,  -358.6693, 416.3994, -49.6994,  0, 0, 0
L -347.7929, 424.9530, -42.1021,  -348.7140, 423.8851, -42.3916,  0, 0, 0
L -344.1738, 428.2552, -39.9607,  -347.7929, 424.9530, -42.1021,  0, 0, 0
L -343.1325, 429.1535, -39.7986,  -344.1738, 428.2552, -39.9607,  0, 0, 0
L -342.3633, 430.5603, -39.4138,  -343.1325, 429.1535, -39.7986,  0, 0, 0
L -341.8834, 434.7747, -38.3875,  -342.3633, 430.5603, -39.4138,  0, 0, 0
L -341.7151, 436.2931, -38.1328,  -341.8834, 434.7747, -38.3875,  0, 0, 0
L -341.2930, 440.1122, -37.4867,  -341.7151, 436.2931, -38.1328,  0, 0, 0
L -341.1218, 441.6768, -37.5307,  -341.2930, 440.1122, -37.4867,  0, 0, 0
L -340.6623, 477.4891, -36.7822,  -341.1218, 441.6768, -37.5307,  0, 0, 0
L -340.5468, 479.1513, -35.7256,  -340.6623, 477.4891, -36.7822,  0, 0, 0
L -340.0903, 494.1856, -31.1542,  -340.5468, 479.1513, -35.7256,  0, 0, 0
L -340.3793, 496.1337, -30.3166,  -340.0903, 494.1856, -31.1542,  0, 0, 0
L -340.7664, 498.7429, -29.8074,  -340.3793, 496.1337, -30.3166,  0, 0, 0
L -341.0242, 500.4811, -29.7502,  -340.7664, 498.7429, -29.8074,  0, 0, 0
L -341.4303, 503.2182, -30.3538,  -341.0242, 500.4811, -29.7502,  0, 0, 0
L -341.7055, 505.0737, -30.9237,  -341.4303, 503.2182, -30.3538,  0, 0, 0
L -342.3347, 516.4843, -35.7405,  -341.7055, 505.0737, -30.9237,  0, 0, 0
L -342.0509, 514.8529, -36.6552,  -342.1922, 513.9001, -35.7405,  0, 0, 0
L -341.6419, 517.6108, -39.3198,  -342.0509, 514.8529, -36.6552,  0, 0, 0
L -351.1805, 535.9286, -45.9734,  -342.3347, 516.4843, -45.9721,  0, 0, 0
L -355.2753, 544.8988, -45.9669,  -351.1805, 535.9286, -45.9734,  0, 0, 0
L -359.2471, 553.6473, -45.9710,  -355.2753, 544.8988, -45.9669,  0, 0, 0
